region	tags	indicator	Всего, человек / 3	Из них (из гр.3) имеют образование / высшее / 4	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / доктора наук / 5	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / кандидата наук / 6	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / PhD / 7	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / профессора / 8	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / доцента / 9	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки специалистов среднего звена / 10	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки квалифици- рованных рабочих (служащих) / 11	Из гр.3 женщины / 12	численность работников в пересчете на полную занятость, единиц / 13
Сахалинская область	персонал; Государственные, Муниципальные	специалисты по базам данных и сетям / 28	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Сахалинская область	персонал; Государственные, Муниципальные	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке  пользователей ИКТ / 32	6.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	6.0
Сахалинская область	персонал; Государственные, Муниципальные	специалисты-техники по телекоммуникациям и радиовещанию / 33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	персонал; Государственные, Муниципальные	старшие преподаватели / 15	50.0	50.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	34.0	43.8
Сахалинская область	персонал; Государственные, Муниципальные	техники-электроники / 34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Сахалинская область	персонал; Государственные, Муниципальные	учебно-вспомогательный персонал / 23	66.0	50.0	0.0	1.0	0.0	0.0	0.0	12.0	0.0	61.0	63.3
Свердловская область	персонал; Государственные, Муниципальные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	504.0	393.0	1.0	32.0	0.0	0.0	6.0	47.0	8.0	164.0	497.8
Свердловская область	персонал; Государственные, Муниципальные	Из стр.01 – исследователи / 36	698.0	687.0	57.0	229.0	1.0	30.0	66.0	2.0	0.0	264.0	680.5
Свердловская область	персонал; Государственные, Муниципальные	Из строки 02 численность руководящего персонала, имеющих учебную нагрузку / 37	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Свердловская область	персонал; Государственные, Муниципальные	Справка 10. Из общей численности ППС (строки 08 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 38	495.0										
Свердловская область	персонал; Государственные, Муниципальные	Справка 11. Численность лиц из ППС (строки 08 гр.3), направленных для преподавания в другую образовательную организацию высшего образования России / 39	49.0										
Свердловская область	персонал; Государственные, Муниципальные	Справка 11. Численность лиц из ППС (строки 08 гр.3), направленных для преподавания за рубеж / 40	0.0										
Свердловская область	персонал; Государственные, Муниципальные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	14052.0	12134.0	928.0	3664.0	40.0	616.0	2419.0	936.0	268.0	8692.0	13476.1
Свердловская область	персонал; Государственные, Муниципальные	административно-хозяйственный персонал / 21	1983.0	1677.0	9.0	72.0	0.0	7.0	34.0	190.0	23.0	1641.0	1931.3
Свердловская область	персонал; Государственные, Муниципальные	ассистенты / 17	324.0	324.0	0.0	32.0	0.0	0.0	1.0	0.0	0.0	212.0	299.1
Свердловская область	персонал; Государственные, Муниципальные	в том числе:  профессорско-преподавательский состав - всего: / 08	5659.0	5659.0	807.0	3087.0	13.0	544.0	2197.0	0.0	0.0	3241.0	5344.6
Свердловская область	персонал; Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	67.0	66.0	1.0	13.0	0.0	0.0	4.0	1.0	0.0	15.0	67.0
Свердловская область	персонал; Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	962.0	943.0	46.0	167.0	0.0	27.0	110.0	8.0	8.0	617.0	958.7
Свердловская область	персонал; Государственные, Муниципальные	в том числе: деканы факультетов / 10	29.0	29.0	4.0	23.0	0.0	2.0	23.0	0.0	0.0	12.0	28.6
Свердловская область	персонал; Государственные, Муниципальные	графические и мультимедийные дизайнеры / 31	10.0	9.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	7.0	10.0
Свердловская область	персонал; Государственные, Муниципальные	директор филиала / 06	12.0	12.0	2.0	6.0	0.0	1.0	5.0	0.0	0.0	6.0	12.0
Свердловская область	персонал; Государственные, Муниципальные	директора институтов / 12	36.0	36.0	9.0	26.0	0.0	8.0	19.0	0.0	0.0	15.0	35.9
Свердловская область	персонал; Государственные, Муниципальные	доценты / 14	2862.0	2862.0	26.0	2698.0	10.0	0.0	1674.0	0.0	0.0	1675.0	2737.8
